dataset,Metric,test metric,mlflow_run_name,mlflow_run_id,mlflow_run_status,Seed,experiment_id,experiment_name,index,batch_size,lr,decoder,backbone,early_stop_patience,n_trials,partition_name,data_percentages,batch_size_selection,weight_decay,partition name,frozen_or_full_ft
cloudsen12,Multiclass_Jaccard_Index,0.5909797549247742,cloudsen12_2254,def0fae1a83f4657a1e4af3d7a5f3928,FINISHED,2254,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,4.212912055402924e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6110942959785461,cloudsen12_1829,df20877256074058a517517734b06353,FINISHED,1829,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,4.212912055402924e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2651621103286743,dynamic_earthnet_2007,012ea62742fa4ebe979f5469ba3f0940,FINISHED,2007,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,32,0.000101789792125,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2516477406024933,dynamic_earthnet_1829,335dc502441e4c2b98935d36d74665e1,FINISHED,1829,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,32,0.000101789792125,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2509686946868896,dynamic_earthnet_2254,40fa55f64ca2473d94b78369fe29e806,FINISHED,2254,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,32,0.000101789792125,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2334693670272827,dynamic_earthnet_913,be1fa6b3468045098718765e02785f5d,FINISHED,913,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,32,0.000101789792125,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.1977450996637344,dynamic_earthnet_205,d81c3eda125a49bcabb879aba96d9517,FINISHED,205,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,32,0.000101789792125,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5276938676834106,forestnet_2007,0efda9faabb84ad295f348434ab14ee7,FINISHED,2007,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.0825945504920284e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5498489141464233,forestnet_2254,20d28f240ca94cb5a6ce3437f91c4448,FINISHED,2254,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.0825945504920284e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5367572903633118,forestnet_205,4e439b4365d84d4dbdeb7fd25bbf7679,FINISHED,205,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.0825945504920284e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5246726870536804,forestnet_1829,5f74c3ee07bd4a4faadada6361b945e3,FINISHED,1829,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.0825945504920284e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5407854914665222,forestnet_913,af44f11bd5e444069e094752d8387347,FINISHED,913,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.0825945504920284e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8684868812561035,spacenet2_913,020da65bde9c476ebdfbf3a5fa5885f6,FINISHED,913,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,1.2742351614009789e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8675844669342041,spacenet2_1829,409d87b4139847cdb510e06a42f4661b,FINISHED,1829,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,1.2742351614009789e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8688923120498657,spacenet2_2254,a161d7e784d24aa692f85c0f34b03e88,FINISHED,2254,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,1.2742351614009789e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8698815107345581,spacenet2_205,e8356c90f285460a9ff9c6a4080c1dc2,FINISHED,205,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,1.2742351614009789e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8686854839324951,spacenet2_2007,e873dcf1cd56414aaadbf01f36b18e42,FINISHED,2007,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,1.2742351614009789e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5878762006759644,fotw_205,1a14040ab7fd4c0692b37f76ddfc5594,FINISHED,205,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,2.4314974118028433e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5912948846817017,fotw_1829,4a3aae1778a64c2086a79ab644a98f61,FINISHED,1829,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,2.4314974118028433e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5828664302825928,fotw_2007,6f60954f24a645f3b9a202db03619678,FINISHED,2007,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,2.4314974118028433e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5884733200073242,fotw_2254,c2d29affe1474305bad4f6be03de6690,FINISHED,2254,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,2.4314974118028433e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5848286747932434,fotw_913,fd6c89ddb5b244b48727b1f8f3a02607,FINISHED,913,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,2.4314974118028433e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6314220428466797,caffe_1829,c7f27fad81dc4540b3ef90e9fcb4e8f9,FINISHED,1829,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.1847297132979576e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6383974552154541,caffe_913,dfec960bbf074edc84faf6c31405de23,FINISHED,913,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.1847297132979576e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6680660843849182,caffe_2254,edd252e696a049258fd79080dda85b4d,FINISHED,2254,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.1847297132979576e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6132826805114746,caffe_2007,f8bc47612b134dcd9b4e5acc69e9dd9c,FINISHED,2007,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.1847297132979576e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6307806968688965,caffe_205,f9d990b667894a4187c46925affdf252,FINISHED,205,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.1847297132979576e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8851311802864075,burn_scars_2254,41784c59b662495fb0f6e7765fccdcf6,FINISHED,2254,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,8.082569846506933e-06,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8776326179504395,burn_scars_1829,68be0bd9c1d14762a78d713c1c71b037,FINISHED,1829,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,8.082569846506933e-06,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8917264938354492,burn_scars_2007,784767bb27234b3082b9a17e82c649cf,FINISHED,2007,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,8.082569846506933e-06,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8830304145812988,burn_scars_913,87f483a11fd643d6be07530cdaf854e5,FINISHED,913,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,8.082569846506933e-06,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.881306529045105,burn_scars_205,de66ccc76cd74c12a1ca64eb62e35998,FINISHED,205,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,8.082569846506933e-06,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.3913945853710174,pastis_2007,2ef1744fe4fe419bbc6ad6e6b28622ac,FINISHED,2007,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,7.418935339459038e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.3832397758960724,pastis_1829,4426034357bd435f934676aaee982e81,FINISHED,1829,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,7.418935339459038e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4018133282661438,pastis_2254,cc3c631aa5274044bd034bb0209528d2,FINISHED,2254,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,7.418935339459038e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.3906046152114868,pastis_913,d06411bc0ec1428582523b7ef2aa017d,FINISHED,913,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,7.418935339459038e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4015261828899383,pastis_205,f4791e066f4b4a32a5ca823db75705a3,FINISHED,205,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,7.418935339459038e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7479872107505798,benv2_913,349c0e93c0cd434ba8251a3ca9108404,FINISHED,913,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.567932820592663e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7472202181816101,benv2_205,68e1d2af864344879c37a873fff5b017,FINISHED,205,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.567932820592663e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7389059066772461,benv2_1829,c59ac3fbc53346968144be2eeb66d185,FINISHED,1829,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.567932820592663e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7491331100463867,benv2_2007,dfbb42bb431b4b35977546f6f18649e5,FINISHED,2007,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.567932820592663e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7433525919914246,benv2_2254,ea70b815868342619dbe770156779a68,FINISHED,2254,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,1.567932820592663e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6761094331741333,kuro_siwo_mean_2254,1bbee210df2340aa8f4ba2fb481570c6,FINISHED,2254,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,9.075076245491346e-06,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6740395426750183,kuro_siwo_mean_2007,2eafebfb71e947b5907d1954652e47d1,FINISHED,2007,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,9.075076245491346e-06,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6728371381759644,kuro_siwo_mean_1829,3b6baa9ec3be491089b9aa2fd7fc7074,FINISHED,1829,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,9.075076245491346e-06,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6782652139663696,kuro_siwo_mean_205,6bf02863abc44b1ead343eb6d373dff2,FINISHED,205,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,9.075076245491346e-06,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6748868227005005,kuro_siwo_mean_913,c72f8bf716ab4156884f28a114575e1e,FINISHED,913,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,9.075076245491346e-06,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.593407154083252,spacenet7_2254,145318aa49414a2e8e9d2d934c25fb83,FINISHED,2254,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,3.128717766804199e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5945057272911072,spacenet7_205,4f15b8297eb84809a0e8ecf3a508a7fe,FINISHED,205,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,3.128717766804199e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5939010381698608,spacenet7_1829,900400eb3ae4423e9d4f1e52117f5c60,FINISHED,1829,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,3.128717766804199e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5973190069198608,spacenet7_913,b822c9c662d64d7b9f44fb255bc20496,FINISHED,913,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,3.128717766804199e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.3912872672080993,spacenet7_2007,d187ab0080c9479fbaa8530c058db6ed,FINISHED,2007,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,3.128717766804199e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4366854429244995,flair2_2007,0355007e9f6e4a9a9679ba01ced5d399,FINISHED,2007,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,2.7343608884064295e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4599984288215637,flair2_205,145d68d6f50a4e9e91dab8f3242905bb,FINISHED,205,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,2.7343608884064295e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4452810883522033,flair2_2254,5e3d4c93b5e144569c2f5e850ca3cbd8,FINISHED,2254,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,2.7343608884064295e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4635154902935028,flair2_913,8805afa43fe747b0aef5f94dd73ef3a4,FINISHED,913,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,2.7343608884064295e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4555777311325073,flair2_1829,f8846ba88be840529f17bb1771139dfc,FINISHED,1829,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,8,2.7343608884064295e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.9556696533108444,biomassters_2446,224146c9d40948d3a08500a6f2f06126,FINISHED,2446,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,2.7241582867483952e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.9556819745519198,biomassters_1455,30e6c1fcdac545b3adde1752c892f04f,FINISHED,1455,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,2.7241582867483952e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.955487981187216,biomassters_1670,352e86dd1b2141f994e00f38046b6a22,FINISHED,1670,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,2.7241582867483952e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.9557144416650668,biomassters_1483,35cd949b40824285a5d71169a21a406a,FINISHED,1483,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,2.7241582867483952e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.9555549916447408,biomassters_1272,b164aa3f15724ae99615443f0e0ee5b2,FINISHED,1272,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,2.7241582867483952e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5669371485710144,so2sat_1829,5199951b46d24fb8b91f2e40f59a5cf6,FINISHED,1829,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,5.9070569671417754e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5496957302093506,so2sat_205,9a10d7a628aa486d91dff1d2d70559ab,FINISHED,205,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,5.9070569671417754e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5425963401794434,so2sat_2254,9b643c70ec304b1db5081efafe04c701,FINISHED,2254,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,5.9070569671417754e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5618661046028137,so2sat_913,e3ed4a4569834aa0a8692f185881b317,FINISHED,913,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,5.9070569671417754e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5669371485710144,so2sat_2007,f1407eb8441c4c5b985f4176715ae6e6,FINISHED,2007,972641613907098605,final_main_prithvi_eo_v2_300_tl,0,16,5.9070569671417754e-05,UNet,prithvi_eo_v2_300_tl,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6077454686164856,treesatai_2007,08173cefccb541b1834b1ed1de369d4e,FINISHED,2007,887403032155251601,final_main_satlas_swin_b_sentinel2_si_ms,0,32,4.00154790837015e-05,UNet,satlas_swin_b_sentinel2_si_ms,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6000639200210571,treesatai_205,2b797000d14e479dbe1aab65636a9ec1,FINISHED,205,887403032155251601,final_main_satlas_swin_b_sentinel2_si_ms,0,32,4.00154790837015e-05,UNet,satlas_swin_b_sentinel2_si_ms,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.601402223110199,treesatai_913,871c4932cbfb4e7b9db23b8baf11695e,FINISHED,913,887403032155251601,final_main_satlas_swin_b_sentinel2_si_ms,0,32,4.00154790837015e-05,UNet,satlas_swin_b_sentinel2_si_ms,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.605845034122467,treesatai_2254,9d0e7c08493344bfb2ca79c0cb2baaa3,FINISHED,2254,887403032155251601,final_main_satlas_swin_b_sentinel2_si_ms,0,32,4.00154790837015e-05,UNet,satlas_swin_b_sentinel2_si_ms,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.5970608592033386,treesatai_1829,e8937c0f3989402b9b61071ea3970609,FINISHED,1829,887403032155251601,final_main_satlas_swin_b_sentinel2_si_ms,0,32,4.00154790837015e-05,UNet,satlas_swin_b_sentinel2_si_ms,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6924779415130615,cloudsen12_2254,1881d27ec1a34bf6b8673229985dc34a,FINISHED,2254,887403032155251601,final_main_satlas_swin_b_sentinel2_si_ms,0,32,7.29569891901177e-05,UNet,satlas_swin_b_sentinel2_si_ms,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6782382726669312,cloudsen12_913,5f8f5eb22bc549ea82f153dbecb91646,FINISHED,913,887403032155251601,final_main_satlas_swin_b_sentinel2_si_ms,0,32,7.29569891901177e-05,UNet,satlas_swin_b_sentinel2_si_ms,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6935694813728333,cloudsen12_205,85b89ec8c8204d71829175faaf5f73c3,FINISHED,205,887403032155251601,final_main_satlas_swin_b_sentinel2_si_ms,0,32,7.29569891901177e-05,UNet,satlas_swin_b_sentinel2_si_ms,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6929839849472046,cloudsen12_1829,a7d7da4bc6e04da88c838f7435b18b5b,FINISHED,1829,887403032155251601,final_main_satlas_swin_b_sentinel2_si_ms,0,32,7.29569891901177e-05,UNet,satlas_swin_b_sentinel2_si_ms,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6878044605255127,cloudsen12_2007,e15703a92d7242808631c51055a3c9c2,FINISHED,2007,887403032155251601,final_main_satlas_swin_b_sentinel2_si_ms,0,32,7.29569891901177e-05,UNet,satlas_swin_b_sentinel2_si_ms,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2622150480747223,dynamic_earthnet_1829,41aa0898bbe24949a5c441ffd34bfda5,FINISHED,1829,887403032155251601,final_main_satlas_swin_b_sentinel2_si_ms,0,16,5.7937846371444925e-05,UNet,satlas_swin_b_sentinel2_si_ms,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2536395192146301,dynamic_earthnet_2007,8ee965a12bf348b2b512de991e0ac006,FINISHED,2007,887403032155251601,final_main_satlas_swin_b_sentinel2_si_ms,0,16,5.7937846371444925e-05,UNet,satlas_swin_b_sentinel2_si_ms,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2718608975410461,dynamic_earthnet_2254,a9be169e3e394474997e1ac580b16287,FINISHED,2254,887403032155251601,final_main_satlas_swin_b_sentinel2_si_ms,0,16,5.7937846371444925e-05,UNet,satlas_swin_b_sentinel2_si_ms,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2975671887397766,dynamic_earthnet_205,e62fd6633638465e819025fb7c622701,FINISHED,205,887403032155251601,final_main_satlas_swin_b_sentinel2_si_ms,0,16,5.7937846371444925e-05,UNet,satlas_swin_b_sentinel2_si_ms,10.0,16,default,100,HPO,0.01,100%,full_ft
